StationFID,TempMin,TempMax,Precip,windDirectionLetter,windSpped_Ave,evaporation,Station_ID,Ycoor,Xcoor,Elevation,Name,col2,col3,col4,col5,col6,col7,col8,col9,col10,StationFID,XYcoorM,tc,water,imp,barren,st,bldgSum
43832,16.729032258064514,30.004838709677422,141.3,,,,USC00258755,42.5711,-100.6931,893.1,NE,VALENTINE,NWR,,,0,,,,,43832,"(-382735.37025948265, 2184979.843019357)",0.35729313630850723,38.87280017821341,0.23796440682161332,0.0,35.78479171307641,0.03563628567181193
43834,20.06290322580645,29.848387096774196,339.5,,,,USC00258795,41.3197,-96.3672,349.0,NE,VALLEY,NWS,,,0,,,,,43834,"(-30497.83557902136, 2035602.3355092397)",0.07692878889136408,21.808866117175317,4.959456449097795,7.752283359322789,35.91705725105814,2.3030107505814774
43835,16.347540983606557,31.877049180327866,129.3,,,,USC00258806,42.7189,-98.2158,411.5,NE,VERDEL,6SSE,,,0,,,,,43835,"(-180377.258531597, 2194170.0964031713)",2.0761119774263013,0.0,0.33160070295289723,0.0,38.60245934506572,0.029768924982116196
43837,18.377551020408163,30.185714285714283,140.8,,,,USC00258878,40.2031,-96.4631,447.1,NE,VIRGINIA,3SE,,,0,,,,,43837,"(-39070.7027863902, 1910567.2643639399)",0.4535036261478676,5.569169079973268,0.21375708522066286,0.1559367342392515,35.254887502784584,0.07403578286223954
43839,16.9125,30.4875,57.2,,,,USC00258915,42.2619,-96.8636,429.2,NE,WAKEFIELD,HCN,,,0,,,,,43839,"(-70769.89650376908, 2141298.4326244695)",0.8442860325239474,0.8687903764758298,3.812653152149699,0.022276676319893073,35.949037647582976,3.8295239337559144
43840,15.948387096774193,30.877419354838707,137.9,,,,USC00258920,40.8433,-101.2094,961.0,NE,WALLACE,2W,,,0,,,,,43840,"(-435368.36019368644, 1994100.5282844622)",0.11338828246825573,0.022276676319893073,0.10908145837974308,0.0,41.60989084428603,0.05984821841491396
43842,17.8672131147541,30.93606557377049,113.4,,,,USC00258935,42.1506,-96.4756,390.1,NE,WALTHILL,1E,,,0,,,,,43842,"(-39036.765164598255, 2128626.4953393927)",0.3674413999653474,0.8242370238360437,1.7235959505952823,0.17821341055914458,33.66465582535086,0.5706898625813298
43846,17.98235294117647,30.541176470588237,162.0,,,,USC00259045,42.2361,-97.0108,446.5,NE,WAYNE,,,,0,,,,,43846,"(-82862.76808118555, 2138531.748425182)",0.8346328061186604,0.2227667631989307,9.922130640330685,2.3167743372688796,38.58760971263087,8.506838883254744
43854,18.585483870967742,29.938709677419354,311.5,,,,USC00259193,41.2211,-96.7775,416.1,NE,WESTON,3NW,,,0,,,,,43854,"(-64664.88010132027, 2024767.775061152)",0.7860448998787158,0.0,0.3314769436400089,0.0,34.38201603920695,0.17629086221964896
43855,18.080645161290324,29.1,193.7,,,,USC00259200,41.845,-96.7142,399.3,NE,WEST,POINT,,,0,,,,,43855,"(-58876.79824029206, 2094560.331390692)",2.8119105962723694,3.787034974381822,7.679339620306428,0.06683002895967921,36.75089997772332,7.258632090287917
43871,17.81451612903226,31.024193548387096,128.7,,,,USC00259513,40.9153,-97.5997,491.6,NE,YORK,3N,,,0,,,,,43871,"(-133617.66247810738, 1991380.871546111)",1.6491175960991065,0.0,0.5736986708249796,0.35642682111828916,34.476994876364444,0.09868815181435389
43877,29.453225806451616,41.829032258064515,10.7,,,,USC00260125,36.01,-114.7964,500.2,NV,ALAN,BIBLE,VISITOR,CTR,0,,,,,43877,"(-1667671.9509220866, 1605527.0892020669)",0.0,0.0,1.1943268730972005,0.13366005791935842,53.86954555580308,0.10526111546650001
43880,8.898387096774194,28.84193548387097,2.0,,,,USC00260438,40.7808,-115.1853,1905.0,NV,ARTHUR,4NW,,,0,,,,,43880,"(-1594764.428288025, 2136309.1477051564)",0.0028959679215860993,0.0,0.23603376154055591,0.0,48.29694364000891,0.07039171513648101
43884,13.998387096774191,29.79032258064516,11.4,,,,USC00260507,39.4931,-117.0675,2066.5,NV,AUSTIN,#2,HCN,,0,,,,,43884,"(-1780427.3873502114, 2028555.6973986113)",3.6747110220044057,0.0,1.8428256726318655,0.0,44.315475607039424,0.9308314047547951
43892,9.603225806451613,34.15806451612903,0.0,,,,USC00260795,40.5903,-116.475,1432.6,NV,BEOWAWE,,,,0,,,,,43892,"(-1704918.3175019815, 2137763.602687807)",0.0,0.6460236132768991,1.3985049875003095,0.0,48.794822900423256,0.15770606931581313
43893,9.879032258064516,32.74354838709677,0.6,,,,USC00260800,39.9003,-116.5875,1749.6,NV,BEOWAWE,49S,-,U,0,N,RCH,,,43893,"(-1730717.4527166358, 2064264.8700758591)",0.6315932773941239,0.0,0.09824014257072845,0.0,44.78803742481622,0.04945277294921762
43896,14.85,35.13548387096775,17.0,,,,USC00260955,38.5208,-115.5444,1425.9,NV,BLUE,EAGLE,RCH,-,0,12SSW,,,,43896,"(-1675795.7251834124, 1894391.8397564413)",0.0,0.0,0.8611172990767555,0.4009801737580753,53.5860726219648,0.02149855796955785
43905,24.661290322580648,43.251612903225805,42.0,,,,USC00261327,36.7756,-114.11,487.7,NV,BUNKERVILLE,,,,0,,,,,43905,"(-1591314.3351793922, 1677964.6259731213)",0.014702606371129428,0.0,0.9348778495581792,1.0247271107150813,55.74759189128982,0.5384390667825566
43906,14.15967741935484,36.174193548387095,38.3,,,,USC00261358,37.6128,-114.5264,1334.7,NV,CALIENTE,,,,0,,,,,43906,"(-1609313.3412863882, 1777069.0799839068)",0.02806861216306527,0.08910670527957229,3.630850721516794,0.0,52.11132100690576,1.1616483096382848
43913,11.25,31.351612903225806,0.0,,,,USC00261485,39.1253,-119.7678,1451.2,NV,CARSON,CITY,,,0,,,,,43913,"(-2014333.7782516899, 2042238.620052685)",0.007128536422365783,0.0,8.638325784015247,0.06683002895967921,54.160563599910894,4.869247708314424
43915,12.498387096774193,34.556451612903224,32.9,,,,USC00261590,37.8044,-114.4069,1472.2,NV,CATHEDRAL,GORGE,SP,,0,,,,,43915,"(-1594938.7306022982, 1796136.5259418665)",0.0,0.0,0.9889854211529417,0.7351303185564714,49.24315660503452,0.19740517444945319
43917,5.577049180327869,31.296610169491526,22.3,,,,USC00261660,41.6814,-115.5289,1819.0,NV,CHARLESTON,-,JARBIDGE,17SSW,0,,,,,43917,"(-1602403.42188091, 2240837.7128808405)",0.0311873468478503,0.0,0.13044231578426277,0.0,45.18961906883493,0.043958569177291566
43931,9.114516129032257,23.716129032258063,0.0,,,,USC00262119,38.9783,-119.8914,2235.4,NV,DAGGET,PASS,,,0,,,,,43931,"(-2028678.3642005895, 2028894.4891232643)",8.427934952105145,0.0,3.3334818445087993,0.0,40.64372466028068,1.548095735375718
43934,7.6038461538461535,33.75,7.1,,,,USC00262229,41.9897,-118.6336,1277.1,NV,DENIO,,,,0,,,,,43934,"(-1844561.3994356946, 2330667.8084023567)",0.0,0.0,0.3090765080072275,0.28959679215860995,50.90826464691468,0.22211355693399137
43935,20.133870967741935,39.185483870967744,14.7,,,,USC00262243,36.4381,-115.36,888.2,NV,DESERT,NATL,WILDLIFE,RANGE,0,,,,,43935,"(-1707317.2473074233, 1662512.7085099556)",0.17130764089997771,0.0,0.5889458181728175,2.985074626865672,55.11124526620628,0.04177730525060148
43937,7.161904761904762,30.690476190476193,0.0,,,,USC00262296,39.7086,-116.0494,1795.3,NV,DIAMOND,VALLEY,-,EUREKA,0,,,,,43937,"(-1690648.3308538496, 2033604.3218652885)",0.0,0.0,0.5740947006262221,0.0,47.34497660948986,0.17622137339965732
43947,12.40967741935484,35.36774193548387,3.3,,,,USC00262431,37.6064,-118.0,1493.5,NV,DYER,5S,,,0,,,,,43947,"(-1906266.792963959, 1840462.664675952)",0.0,0.0,0.5299621296502561,0.0,46.96725551347739,0.1510442196496663
43954,10.55,32.62903225806452,5.1,,,,USC00262570,40.8603,-115.7425,1595.6,NV,ELKO,NWS,OFFICE,,0,,,,,43954,"(-1638593.9593011027, 2154483.6948332936)",0.0,0.601470260637113,5.577906487463181,0.0,53.07409890844286,2.874150250947144
43958,9.845161290322581,30.179032258064517,15.7,,,,USC00262708,39.5169,-115.9622,1959.9,NV,EUREKA,,,,0,,,,,43958,"(-1687872.6417906976, 2011043.1603869284)",2.057102546966659,0.0,4.683423677631742,0.0,48.814118957451555,2.0849482595666253
43959,11.55,34.03387096774193,0.0,,,,USC00262780,39.4572,-118.7811,1208.5,NV,FALLON,EXP,STN,HCN,0,,,,,43959,"(-1923534.0752324038, 2057948.4349548528)",0.0,0.0,7.2437315908022075,0.0,44.8295544664736,3.9512928039426543
43966,14.84032258064516,34.60645161290323,3.3,,,,USC00262948,38.8694,-117.923,1430.7,NV,GABBS,1NE,,,0,,,,,43966,"(-1867418.1276968808, 1976787.267635651)",0.0,0.0,3.0571520506918146,31.877923813766987,50.57637335709512,0.6514533652282996
43969,14.36875,32.0875,0.0,,,,USC00263090,40.6517,-119.3578,1205.2,NV,GERLACH,,,,0,,,,,43969,"(-1938771.2087075242, 2199591.505132298)",0.0,0.08910670527957229,1.6221875696146135,44.753842726665184,47.18355090220539,0.9752655456572025
43971,6.566129032258064,28.4,13.0,,,,USC00263114,41.5697,-115.2111,1816.6,NV,GIBBS,RCH,-,JARBIDGE,0,,,,,43971,"(-1579188.2310659313, 2223286.917789097)",0.0,0.0,0.43550902205390957,0.0,48.354513254622404,0.03089825643949829
43972,11.47741935483871,27.053225806451614,0.0,,,,USC00263205,39.0753,-119.9411,1935.5,NV,GLENBROOK,,,,0,,,,,43972,"(-2030105.4935427783, 2040486.5698717516)",8.33548674537759,30.89775005569169,1.0834137768867107,0.0,34.92744486522611,0.10341418332674253
43980,14.365573770491803,29.72741935483871,13.7,,,,USC00263340,39.0056,-114.2206,2087.9,NV,GREAT,BASIN,NP,,0,,,,,43980,"(-1553396.5286123385, 1925245.2571015535)",11.51671988317121,0.022276676319893073,0.589638870324992,0.0,46.818099799509916,0.09568900771508969
43983,16.567741935483873,35.79677419354839,0.0,,,,USC00263512,38.5236,-118.6278,1323.7,NV,HAWTHORNE,,,,0,,,,,43983,"(-1935459.772820554, 1953140.1467665536)",0.0,0.0,8.752951659612386,1.2697705502339052,47.350396524838494,9.13182753760108
43986,15.498387096774191,34.97741935483871,37.6,,,,USC00263671,37.5581,-115.2236,1188.7,NV,HIKO,,,,0,,,,,43986,"(-1670296.2552777117, 1783057.0307849152)",0.0,3.141011361104923,0.7912427910200243,0.0,49.504887502784584,0.13832189303625192
43992,12.888709677419353,32.4741935483871,1.5,,,,USC00263957,40.6564,-118.1631,1298.4,NV,IMLAY,,,,0,,,,,43992,"(-1841330.8827087258, 2176402.034319968)",0.0,0.0,3.057028291378926,0.0,57.041884606816666,0.12106830754175874
43993,7.9467741935483875,23.004838709677422,0.0,,,,USC00263960,39.2472,-119.9419,1937.3,NV,INCLINE,VILLAGE,,,0,,,,,43993,"(-2025380.1025368064, 2059168.7573512737)",11.297220365832528,3.452884829583426,9.95611494764981,0.0,39.39749610158164,7.1521204624838335
43996,7.440322580645161,30.94193548387097,10.5,,,,USC00264016,41.9828,-114.6586,1595.0,NV,JACKPOT,,,,0,,,,,43996,"(-1525366.9423606817, 2259603.278969202)",0.014479839607930497,0.7574069948763644,3.9615108536917405,0.0,53.181445756293165,1.8069669510798407
44004,7.295081967213115,28.837704918032784,2.1,,,,USC00264095,40.4447,-115.6581,1719.7,NV,JIGGS,2NE,,,0,,,,,44004,"(-1641226.9231222223, 2107466.4882168956)",0.0,0.0,0.3317244622657855,0.0,52.437188683448426,0.009783810510852068
44010,10.580645161290324,30.843548387096774,2.8,,,,USC00264236,41.7436,-118.2258,1292.4,NV,KINGS,RVR,VLY,-,0,26NW,,,,44010,"(-1818303.7387612397, 2296051.168580802)",0.0,0.0,0.6494146184500383,0.0,49.68850077968367,0.07808696808949198
44014,10.398387096774194,32.79672131147541,5.1,,,,USC00264341,40.0633,-114.6147,1816.6,NV,LAGES,,,,0,,,,,44014,"(-1563554.8853752036, 2048039.651040217)",0.004900868790376476,0.0,2.0919036657508476,0.0,54.35004678102027,0.014780361148816005
44015,16.71451612903226,34.95483870967742,0.0,,,,USC00264349,39.4689,-119.0644,1270.1,NV,LAHONTAN,DAM,,,0,,,,,44015,"(-1946674.0835206138, 2064976.2840099698)",0.0,2.160837603029628,2.3658077770352217,0.044553352639786145,54.66809534417465,0.13328363925398573
44018,4.583870967741936,28.10483870967742,16.5,,,,USC00264391,40.7442,-115.4855,1752.6,NV,LAMOILLE,2N,,,0,,,,,44018,"(-1620204.8094592316, 2137358.70426808)",0.0,0.0,0.4497908467612188,0.0,37.9224370683894,0.4717459637643678
44023,27.69516129032258,42.13225806451613,23.8,,,,USC00264439,36.0469,-115.1847,693.4,NV,LAS,VEGAS,WFO,,0,,,,,44023,"(-1700834.2558847151, 1616443.1580414427)",0.004009801737580753,0.0,6.3276899086656275,12.965025618177767,52.2455157050568,7.006704299496711
44026,28.45967741935484,42.84032258064516,17.0,,,,USC00264480,35.1692,-114.5806,184.4,NV,LAUGHLIN,,,,0,,,,,44026,"(-1667016.2459175824, 1509403.1891269796)",0.016484740476720872,3.631098240142571,3.4083562288062175,10.781911338828246,53.96806861216306,3.183401399356459
44032,13.288709677419353,31.708196721311474,4.8,,,,USC00264527,41.5167,-118.7192,1292.0,NV,LEONARD,CREEK,RCH,-,0,33S,,,,44032,"(-1863908.2013380243, 2280893.6069115493)",0.04433058587658721,0.06683002895967921,0.5594911017054033,0.0,55.011178436177325,0.04664586805025166
44039,7.362903225806451,31.511290322580646,6.1,,,,USC00264745,38.8678,-115.0167,1690.4,NV,LUND,,,,0,,,,,44039,"(-1623446.599871545, 1923363.6312145041)",0.0,0.0,1.9774015494665973,0.0,48.443985297393624,0.46476735242714545
44047,7.459677419354838,32.19032258064516,8.9,,,,USC00264935,41.9953,-117.72,1350.3,NV,MCDERMITT,,,,0,,,,,44047,"(-1771286.8061950144, 2313940.6387690892)",0.00601470260637113,0.11138338159946536,1.307962674191233,1.4257072844731566,47.845484517709956,0.8857081433498252
44049,11.179032258064517,31.495161290322578,10.9,,,,USC00264950,39.4136,-114.7733,1911.1,NV,MCGILL,HCN,,,0,,,,,44049,"(-1590960.5009686376, 1979243.904607471)",0.2568500779683671,3.5419915348629982,3.6221133140268806,2.094007574069949,51.053860548006234,1.0654108144123686
44060,16.793548387096774,35.832258064516125,1.3,,,,USC00265168,38.3878,-118.1092,1396.0,NV,MINA,HCN,,,0,,,,,44060,"(-1895411.7586307337, 1927906.6042204732)",0.0,0.0,3.433677384223163,10.113611049231455,52.312452662062825,0.7698235411549048
44061,8.220967741935484,32.65806451612903,0.0,,,,USC00265191,38.9547,-119.7758,1435.3,NV,MINDEN,,,,0,,,,,44061,"(-2019721.0306268395, 2023875.0491139116)",0.34942204400881166,0.0,7.696542164797901,0.0,47.377429271552685,7.814598502317627
44062,10.52258064516129,34.35967741935484,0.0,,,,USC00265194,39.02,-119.7089,1487.4,NV,MINDEN,6,NE,,0,,,,,44062,"(-2012352.9496825375, 2029553.830727104)",0.0035642682111828917,0.0,4.2003168238409945,0.13366005791935842,53.4537179772778,2.3588166007484
44065,8.116129032258064,33.306451612903224,10.4,,,,USC00265352,41.2781,-114.1706,1472.2,NV,MONTELLO,2NE,,,0,,,,,44065,"(-1500915.2432498003, 2174449.415945596)",0.0,0.0,0.943169723521695,0.044553352639786145,50.678478503007355,0.009951116059051345
44069,6.740322580645161,30.68064516129032,16.5,,,,USC00265371,39.3572,-115.3303,1993.1,NV,MOORMAN,RCH,-,RUTH,0,,,,,44069,"(-1638797.9507764657, 1982488.8378224494)",3.1498230241825698,0.0,0.8208460186629044,1.6484740476720874,50.268280240588105,0.03761042586501785
44072,11.980645161290322,27.119354838709675,106.3,,,,USC00265400,36.26,-115.645,2273.8,NV,MT,CHARLESTON,FIRE,STN,0,,,,,44072,"(-1736181.6961072753, 1648125.1214262452)",20.657260958887157,0.0,1.5343184574639241,0.0,43.408977500556915,0.9884391158956081
44085,26.3625,41.0875,0.0,,,,USC00265705,36.2347,-115.1164,578.5,NV,N,LAS,VEGAS,,0,,,,,44085,"(-1690667.5994185219, 1635842.5405301806)",0.0,0.0,10.089700749981436,10.135887725551347,52.08015370906661,15.959502887154768
44089,8.92258064516129,32.9483870967742,3.1,,,,USC00265818,41.5683,-117.8389,1280.2,NV,OROVADA,3,W,,0,,,,,44089,"(-1791670.6420432418, 2269623.8239994114)",0.0026732011583871684,0.0,0.6498849038390139,0.0,44.553203386054804,0.04749711332738743
44092,24.783870967741937,42.4741935483871,8.4,,,162.96774193548387,USC00265846,36.5508,-114.4581,381.0,NV,OVERTON,,,,0,,,,,44092,"(-1626371.7629442953, 1659113.8883399703)",0.04009801737580753,0.0,3.590208163164278,16.640677210960124,52.92162619737135,2.3952660721756818
44095,20.553225806451614,39.11290322580645,19.0,,,,USC00265890,36.2614,-116.0564,784.3,NV,PAHRUMP,4,NW,,0,,,,,44095,"(-1771974.492796647, 1655852.8884612434)",0.0,0.0,5.9974010544293455,24.30385386500334,58.079184673646694,1.9080800075453759
44108,5.592857142857143,33.58857142857143,4.3,,,,USC00266242,40.4369,-116.1189,1577.6,NV,PINE,VALLEY,-,CARLIN,0,,,,,44108,"(-1679314.7770501687, 2114641.666461832)",0.0,0.0,0.4454345189475508,0.0,52.03605257295612,0.04286593540609274
44109,16.306451612903224,31.017741935483873,32.0,,,,USC00266252,37.9339,-114.4522,1825.8,NV,PIOCHE,,,,0,,,,,44109,"(-1596020.5457934225, 1811142.3097810037)",3.497611445261256,0.11138338159946536,4.160812851167051,0.0,49.93019380708399,2.078243372691024
44114,13.370967741935484,35.00483870967742,21.8,,,,USC00266514,37.6467,-115.7461,1469.1,NV,RACHEL,,,,0,,,,,44114,"(-1713008.187655368, 1802059.7102930667)",0.0,0.0,1.0594787257741145,1.9380708398306972,58.722624192470484,0.18346122907690773
44117,23.35483870967742,36.2241935483871,41.2,,,,USC00266691,36.0686,-115.4603,1152.1,NV,RD,ROCK,SPG,MT,0,SP,,,,44117,"(-1724436.42226904, 1623778.383840314)",0.37157496101581644,0.06683002895967921,0.17950050741318285,1.0024504343951883,53.329645800846514,0.06056713803244217
44122,15.390322580645162,32.75,0.0,,,,USC00266791,39.5683,-119.7956,1520.0,NV,RENO,WFO,,,0,,,,,44122,"(-2004366.3595298035, 2090944.6811251417)",0.07170614588747803,0.0,5.30271527932477,0.0,52.96489195811986,5.2852004894430635
44125,10.184999999999999,31.2,2.3,,,,USC00267123,40.2022,-115.493,1834.6,NV,RUBY,LAKE,NWR,,0,,,,,44125,"(-1633157.2465140903, 2078029.5667272415)",0.043662285586990424,1.9603475161505903,1.0586619143090517,0.0,52.20964357317888,0.1001182287973489
44127,7.890322580645162,29.538709677419355,4.9,,,,USC00267175,39.2764,-114.9911,2090.3,NV,RUTH,,,,0,,,,,44127,"(-1612219.900226958, 1967826.5858050454)",0.6994133808569095,0.0,1.87386450830425,29.31610603697928,49.25695255067944,1.0227245817901958
44129,9.598387096774193,35.59032258064516,0.0,,,,USC00267192,40.4661,-118.3047,1260.3,NV,RYE,PATCH,DAM,,0,,,,,44129,"(-1857825.7494350402, 2158409.7195101585)",0.0,5.9478725774114505,0.6204301873715997,7.774560035642682,52.71459790599243,0.04246601720361827
44138,22.48709677419355,36.49354838709677,32.5,,,,USC00267369,35.4661,-114.9217,1079.0,NV,SEARCHLIGHT,HCN,,,0,,,,,44138,"(-1690661.1947007717, 1548011.513225926)",0.00311873468478503,0.0,4.443726640429692,0.0,50.39867899309423,1.8718210453565947
44143,17.081632653061227,36.412244897959184,16.8,,,169.78181818181818,USC00267463,37.7617,-117.5658,1302.7,NV,SILVERPEAK,,,,0,,,,,44143,"(-1865388.1915400077, 1848824.8362738853)",0.007128536422365783,14.323902873691246,0.17791638820821268,58.119848518601025,46.30646691913566,0.0
44146,10.363934426229509,33.81967213114754,0.0,,,,USC00267612,38.8822,-119.3511,1524.0,NV,SMITH,6,N,,0,,,,,44146,"(-1986347.6876731054, 2007065.5753141874)",0.0,0.022276676319893073,0.3154377366896859,0.0,54.706395633771436,0.06270151202954448
44148,5.679032258064516,33.177419354838705,7.1,,,,USC00267620,38.7839,-117.1739,1721.2,NV,SMOKY,VALLEY,-,CARVERS,0,,,,,44148,"(-1806795.1297952347, 1953001.3648169367)",0.0,0.0,4.129947278532709,0.0,50.5105012252172,0.7900390641799698
44152,6.943548387096774,32.685483870967744,10.2,,,,USC00267690,40.6764,-115.745,1606.3,NV,S,FK,STATE,REC,0,,,,,44152,"(-1643037.049701322, 2134368.4552767053)",0.0,11.361104923145467,0.6120393059577733,0.0,51.706916907997325,0.020631848451262143
44153,10.887096774193548,32.72903225806452,0.0,,,,USC00267691,39.6372,-119.7094,1368.2,NV,SPANISH,SPRINGS,,,0,,,,,44153,"(-1995354.1990769317, 2096619.31607416)",0.003787034974381822,0.0,7.063042993985297,0.0,52.3372421474716,4.316100008619295
44155,11.133870967741936,32.516129032258064,0.0,,,,USC00267697,39.5558,-119.7333,1328.0,NV,SPARKS,,,,0,,,,,44155,"(-1999573.2416454696, 2088277.8257005922)",0.38736664934036286,0.0,13.29457191653672,0.0,49.421254176876815,20.38217461399447
44158,5.256896551724138,31.56034482758621,27.0,,,,USC00267750,38.0406,-114.18,1813.6,NV,SPRING,VALLEY,SP,,0,,,,,44158,"(-1570496.5067256545, 1818360.5980630266)",5.248558204004851,0.0,0.12242271230910126,2.3613276899086655,45.64652038315883,0.015650817214644504
44160,12.275806451612905,31.74032258064516,0.0,,,,USC00267820,39.6253,-119.8836,1554.8,NV,STEAD,,,,0,,,,,44160,"(-2010038.2974752395, 2098988.6647348274)",0.008390881413826391,0.0,10.422935075864459,0.0,49.70153263533081,9.248216833947708
44165,11.98225806451613,32.89677419354838,20.3,,,,USC00267908,38.4231,-115.0225,1614.5,NV,SUNNYSIDE,-,LUND,31S,0,,,,,44165,"(-1633823.4961490142, 1874597.0504748393)",0.0,0.0,1.0016336229301255,0.0,50.6627578525284,0.01352692977003743
44167,17.201694915254237,30.329310344827586,0.0,,21.583333333333332,,USC00267953,39.9508,-119.5986,1188.7,NV,SUTCLIFFE,,,,0,,,,,44167,"(-1977604.223421662, 2128379.111841225)",0.004009801737580753,36.42236578302517,1.901363827628029,0.022276676319893073,44.85309200267319,0.5548995849249393
44172,15.612903225806452,31.04516129032258,9.6,,,,USC00268160,38.0694,-117.2355,1831.8,NV,TONOPAH,,,,0,,,,,44172,"(-1829671.2652987584, 1876048.8848981708)",0.016261973713521942,0.0,5.039578228261677,9.668077522833594,48.79291156159501,3.8253663710102
44173,13.948936170212766,32.280851063829786,0.0,,,,USC00268186,38.7394,-119.5181,1613.0,NV,TOPAZ,LAKE,,,0,,,,,44173,"(-2004176.6415648938, 1995035.5770536903)",0.33236801069280464,0.0,13.302740031187346,0.0,53.01217865894408,1.9344673897063007
44175,10.329032258064517,29.124193548387098,0.0,,,,USC00268346,41.3144,-116.2225,1880.6,NV,TUSCARORA,,,,0,,,,,44175,"(-1667127.6064895245, 2212548.01693708)",0.0,0.7574069948763644,0.6408009702730131,0.0,50.036052572956116,0.11951474690830961
44181,28.551612903225806,41.053225806451614,26.1,,,,USC00268588,36.4303,-114.5139,609.6,NV,VALLEY,OF,FIRE,SP,0,,,,,44181,"(-1633833.7516534987, 1646819.8362082494)",0.0,0.0,0.09734907551793272,1.6261973713521942,52.30824905324126,0.05816379724518237
44183,15.425806451612903,27.929032258064517,0.0,,,,USC00268761,39.3128,-119.6483,1932.4,NV,VIRGINIA,CITY,,,0,,,,,44183,"(-1999251.6715730291, 2060093.0134023558)",0.09668077522833593,0.0,2.6964926610727455,0.28959679215860995,50.92892180886612,2.378636046648047
44188,11.556451612903226,35.274193548387096,0.0,,,,USC00268822,39.0747,-119.1189,1310.6,NV,WABUSKA,6,SE,,0,,,,,44188,"(-1961801.4858417325, 2023196.3277850142)",0.0,2.1385609267097347,0.4390980421276701,0.0,47.19064156827801,0.30247829554148886
44195,2.890322580645161,28.75967741935484,7.7,,,,USC00269072,41.6358,-115.8008,1901.6,NV,WILD,HORSE,RSVR,,0,,,,,44195,"(-1625446.7776891657, 2240448.4669787707)",0.008242370238360436,0.5569169079973268,0.5877329769065122,0.0,43.46813766985966,0.3726478866561417
44199,11.59032258064516,32.80483870967742,0.5,,,,USC00269168,40.9386,-117.7514,1327.4,NV,WINNEMUCCA,3SSW,,,0,,,,,44199,"(-1800574.6081592026, 2199306.636960039)",0.0,0.20049008687903766,2.776886710724982,0.0,54.21932947204277,0.3215041702938819
44200,14.024528301886793,34.91509433962264,4.1,,,,USC00269229,38.9992,-119.1575,1335.0,NV,YERINGTON,,,,0,,,,,44200,"(-1967049.3513655171, 2015776.6328815296)",0.0028959679215860993,0.5346402316774337,3.66092423454865,0.0,47.96225439964357,2.7329790473693576
44213,12.451612903225806,27.767741935483873,218.8,,,,USC00270493,44.1472,-71.9656,193.5,NH,BATH,3,,,0,,,,,44213,"(1896210.5282843672, 2591976.2576064067)",17.708695329323533,0.08910670527957229,0.8499294571916537,0.3787034974381822,29.63953887280018,0.2345389736425464
44220,11.985483870967743,25.80806451612903,145.6,,,,USC00270690,44.4536,-71.1856,280.4,NH,BERLIN,,,,0,,,,,44220,"(1947579.7245806535, 2640744.7190815806)",14.465409272047722,5.012252171975941,3.5411252196727805,0.13366005791935842,29.813760302962798,2.6270030323342053
44223,7.2333333333333325,26.383333333333333,0.0,,,,USC00270707,44.3153,-71.6672,325.2,NH,BETHLEHEM,3,,,0,,,,,44223,"(1914508.2427467394, 2616081.720704208)",17.008440385138982,0.311873468478503,1.193856587708225,0.11138338159946536,26.985308531967032,0.32341787677178907
44227,12.042622950819673,26.978688524590165,145.4,,,,USC00270913,43.2589,-72.0022,248.4,NH,BRADFORD,2,,,0,,,,,44227,"(1918088.0348335428, 2495255.5844184114)",14.276923838518849,0.0,0.4699636147620108,0.0,27.583893963020717,0.3597773574294504
44234,16.354545454545452,25.40909090909091,57.9,,,,USC00271100,43.8597,-71.5969,539.8,NH,CAMPTON,2,,,0,,,,,44234,"(1932788.3230996293, 2568353.0352897653)",13.143758817851044,0.33415014479839605,0.5710749733917477,0.022276676319893073,29.93102249944308,0.404952681758187
44241,10.127419354838711,25.37258064516129,135.5,,,,USC00271647,44.8611,-71.5392,341.4,NH,COLEBROOK,3SW,,,0,,,,,44241,"(1908920.0961759433, 2677461.6957345717)",15.57929259176753,3.074181332145244,1.4210786861711344,0.044553352639786145,28.182258854978837,0.37865035255054674
44252,14.443103448275863,29.67241379310345,142.3,,,,USC00272174,43.1433,-70.95,22.9,NH,DURHAM,HCN,,,0,,,,,44252,"(2003638.7255915813, 2504426.0984345768)",10.669414123412787,1.202940521274226,4.385386500334151,0.08910670527957229,35.1249788371575,1.6815693625083628
44256,15.038709677419353,29.23709677419355,102.6,,,,USC00272302,42.8267,-71.6261,73.2,NH,E,MILFORD,,,0,,,,,44256,"(1959713.1834068033, 2456174.657841445)",10.163931585851836,0.022276676319893073,5.8320586124105835,0.7574069948763644,34.59732011583871,3.003951479795318
44257,13.001612903225809,28.266129032258068,177.6,,,,USC00272303,43.81,-71.3425,210.9,NH,E,SANDWICH,,,0,,,,,44257,"(1953906.9490997244, 2568180.5040975977)",15.316823840994035,0.9801737580752952,0.2092027425063736,0.022276676319893073,29.44297616395634,0.07329697067621146
44259,14.603225806451613,28.75967741935484,103.7,,,,USC00272800,43.0303,-71.0839,48.8,NH,EPPING,,,,0,,,,,44259,"(1996438.2419234607, 2489423.994321621)",12.662013316502067,0.022276676319893073,4.341600455434271,0.17821341055914458,34.33801069280464,1.9388951305968043
